name,weight
Evrensel,0.0002990331895
Kuş,0.001601472787
Bil,0.0002090988965
Akyıldız,0.001257314096
Konyalı,0.0003849822735
Babacan,0.0008986127329
Elban,0.0002969608624
Alev,0.0004565102708
Kutlu,0.001552735322
Haliloğlu,0.0004537059604
Kaymakçı,0.0006434951799
Memiş,0.001382724277
Yaldız,0.0008184835406
Duva,0.0002699455146
Dinçsoy,0.0003520243703
Aymaz,0.0003727022561
Kutlar,0.0003025916044
Atasever,0.0006622863876
Bilir,0.001170526206
Kılıççı,0.0002674941993
Arpa,0.0005139509346
Akçın,0.0005685643537
Okyar,0.0003272978321
Avan,0.0005385931207
Reçber,0.0004603718408
İlter,0.0007737515868
Geniş,0.0004768879156
Dora,0.0003008176586
Başaran,0.001700858869
Baysal,0.001351251828
Zorlu,0.001210740517
Ergül,0.001365526812
Çebi,0.0007013536952
Aytın,0.0002075177858
Abıç,0.000234877752
Özel,0.001887438608
Yılmaz,0.007660900043
Dağdaş,0.0002903718147
Yabalak,0.0002118374459
Aga,0.000310117234
Yaş,0.0003361100791
Dursun,0.00209657323
Telli,0.0009973278518
Gören,0.001037152375
Örnek,0.0009328265162
Arda,0.0008707372736
Temel,0.001746384907
Aça,0.0002970994673
Alçin,0.0004142412444
Üstek,0.0002606342313
Tazegül,0.0004216293176
Özdağ,0.0005612766345
Saltık,0.00065823338
Aşık,0.001122626617
Diril,0.0004229941329
Derya,0.0004309967825
Ekşi,0.001003295615
Geldi,0.000375892034
Çeken,0.0005323655125
Baysoy,0.0002428068817
Kurtaran,0.0004975894851
Dalkıran,0.0007812705978
Yetiş,0.0007050421286
Akbaba,0.001192271586
Yörük,0.001097368318
Yanardağ,0.0004503360211
Ocak,0.001375260527
Dizlek,0.0002812976955
Darga,0.0002077160828
Özkara,0.0008352134009
Öztek,0.0002941750517
Güven,0.002337673456
Tunay,0.0004679994026
Elgin,0.0003236294507
Evliyaoğlu,0.0002331183434
Alagaş,0.0002339997013
Tüzün,0.0008415970403
Özsu,0.000350852905
Dağlı,0.001414718917
Admış,0.0002255790264
Özbir,0.0002104726253
Soyak,0.0003905035367
Taşçı,0.00158173637
Oğraş,0.0003608032288
Dallı,0.0004551555039
Besen,0.0002776146655
Tiken,0.0003288038116
Poyrazoğlu,0.0002560124078
Sarıoğlu,0.001128260088
Donat,0.0004240634062
Saygın,0.0006817677497
Dana,0.0004322367891
Denli,0.0005484402454
Yapıcı,0.001031580099
Geçim,0.000315121572
Talaz,0.0002397354131
Kırca,0.0007241124386
Yalavaç,0.0002466758876
Akyüz,0.00185083117
Toprak,0.001963388626
Bağdu,0.0002273967756
Geçe,0.0002789461583
Akkoyunlu,0.0003493241269
Üstün,0.001383884993
Solak,0.001378818311
Ciga,0.0002239304365
Çulçu,0.0003705975156
Yapa,0.0002207828493
Çelen,0.0009542505291
Başer,0.001136766599
Günay,0.001832320604
Şaşmaz,0.0008366416644
Çağır,0.0003448165299
Hakverdi,0.0003544718462
Tör,0.000477836604
İzgi,0.0006955772575
Saylan,0.000471068284
Aydoğdu,0.001900459403
Begen,0.0002991708342
Tanrıkulu,0.00100091278
Doğuç,0.0002325879255
Altıok,0.0004928508256
Bilgen,0.0008245473926
Atalar,0.0005152310137
Savaş,0.00157717485
Eriş,0.0008541730181
Ağar,0.0007033466809
Karaduman,0.001330929248
Uraz,0.0003209468631
Elçin,0.0004477689381
Teber,0.0004602824048
Yelen,0.0002357525325
Biricik,0.0005205571566
Bulgan,0.000404485925
Toran,0.0002402500515
